L1,L2,L3,L4,R1,R2,R3,R4
14169.7,17337.9,16373.9,10190.9,13396.6,23530.9,8155,6262.7
14146.7,17363.9,16418.9,10268.9,13412.4,23525.2,8110.1,6173.3
14146.7,17363.9,16418.9,10268.9,13412.4,23525.2,8110.1,6173.3
14102.9,17333,16472.3,10337.9,13417.2,23518.7,8108.9,6152.9
14030.4,17284,16529,10418,13417.2,23495.5,8108.9,6144.2
13964.1,17231.8,16583.3,10490.6,13400.4,23452.8,8106,6137.8
13903.8,17176.9,16661.4,10575.1,13366.1,23313.2,8105,6109.9
13838.4,17107.6,16769.2,10686.5,13321.3,23296.1,8117.2,6109.1
13770.3,17050.3,16875.6,10801.6,13304.8,23283.8,8131.1,6101.5
13755.3,17032.3,17058.8,10886.1,13276.5,23229.1,8121.8,6078.8
13793.3,17003.8,17168.4,10938.1,13215.7,23171.1,8090.2,6057.1
13793.3,17003.8,17168.4,10938.1,13215.7,23171.1,8090.2,6057.1
13881.6,17003.9,17358.9,10991.2,13104,23103.1,8025.9,5963.4
13963.3,17006.8,17429.4,10999.2,13056.1,23113.9,7966.3,5905.6
14036.8,17000.2,17482.6,11001.9,13027.8,23158.3,7907.7,5850.7
14096.6,16969.8,17496.3,11001.9,13017.2,23237.6,7842.2,5810.7
14135.1,16870.5,17496.3,10977,13023.2,23342.8,7778.2,5784.3
14176.6,16839.5,17485.9,10922.6,13055.2,23477.1,7634.9,5755.2
14239.9,16803,17463,10857.7,13109.6,23636.1,7563.7,5727.9
14283.5,16761.1,17424.1,10781,13141.4,23795.1,7515.2,5709.3
14312,16735,17389.9,10710.8,13166.6,24048.7,7466.8,5714.9
14363.8,16722.1,17284.5,10629.6,13210,24201.2,7406.3,5711
14425.3,16695.1,17207.5,10530.6,13264.8,24362.1,7356.3,5695.1
14467,16666.7,17129.4,10423.4,13318.5,24523.1,7320.5,5702.2
14497.8,16613,17026.5,10307.8,13377.8,24712.1,7291.9,5753.4
14554.8,16563.4,16898.4,10177.9,13445.4,24876.5,7278,5800
14606.6,16506.5,16816.1,10014.2,13499.2,24970.3,7278,5869.7
14638.8,16434.3,16767.8,9902.5,13536.6,25017.5,7308.5,5969.7
14638.8,16434.3,16767.8,9902.5,13536.6,25017.5,7308.5,5969.7
14735.3,16312.8,16666.3,9650.8,13609.6,25106.9,7410.8,6163
14766.1,16306.6,16573,9510.3,13649.6,25139.6,7444.1,6229.4
14829.9,16306.6,16437.3,9369.8,13680.7,25157.6,7489.4,6290.9
14889.6,16325.5,16308.7,9240.9,13699.6,25145.8,7538.6,6353.5
14948.8,16361.4,16195.9,9129.5,13686.4,25089.3,7607,6433.7
15016.4,16445.4,16004.3,9030.1,13634.7,24931.8,7689.8,6533.2
15081.5,16496.9,15927.8,8952.3,13582.1,24879.7,7772.8,6618.2
15137.4,16585.9,15848.4,8878.2,13542.3,24806.5,7944.2,6714.2
15227.7,16685.1,15776,8796.3,13502.9,24691.9,8013.9,6774.7
15227.7,16685.1,15776,8796.3,13502.9,24691.9,8013.9,6774.7
15470.3,16830.6,15694.7,8706.7,13248.2,24388.5,8208.3,6924.6
15470.3,16830.6,15694.7,8706.7,13248.2,24388.5,8208.3,6924.6
15542.8,16908.2,15659.8,8668.7,13167.6,24254.1,8289.7,7006.7
15645.9,17046.5,15672,8646,13056.9,24067.3,8379.5,7090.8
15694.8,17112.4,15647.6,8649.6,13045.3,24052.3,8378.3,7061.2
15694.8,17112.4,15647.6,8649.6,13045.3,24052.3,8378.3,7061.2
15753.9,17202.6,15579.3,8579.5,13031.5,23903.9,8409.3,7059
15714,17217.3,15665.8,8590.2,12984.7,23789.1,8479.8,7106
15714,17217.3,15665.8,8590.2,12984.7,23789.1,8479.8,7106
15610.8,17176.7,15769.4,8680.8,12925.1,23673.4,8560.3,7153.9
15515.8,17126.4,15877.7,8792.2,12856.9,23472.4,8630.2,7181.1
15444.7,17083.3,15989.6,8897.2,12786.4,23393,8679.9,7192.9
15398,17042.3,16121.4,9011,12662.9,23298.3,8723.2,7202.4
15398,17042.3,16121.4,9011,12662.9,23298.3,8723.2,7202.4
15322.4,16971.8,16339.8,9214.5,12565.7,23174.4,8738.8,7144.7
15289.5,16885,16439,9309.4,12542.3,23142.2,8731.1,7121.2
15179.2,16785.8,16565.7,9457.5,12558.1,23137.6,8756.9,7117.6
15179.2,16785.8,16565.7,9457.5,12558.1,23137.6,8756.9,7117.6
15156,16773,16577.5,9486,12580.2,23131.6,8727.5,7100.2
15177.7,16789.8,16565.4,9473.3,12602.3,23119.9,8712,7080.1
15206.5,16813.8,16537.5,9430.1,12620.8,23094.6,8718.5,7050.7
15197.4,16816.8,16509.6,9435.1,12630,23046.1,8752.1,7038.4
15178.2,16814.5,16532.8,9449.6,12628,23010.5,8796.6,7078.2
15157.9,16793.8,16591.9,9488.6,12576.6,22961.2,8821.7,7089.5
15121.3,16750.8,16669.1,9565.9,12548,22870.6,8843.5,7098.1
15073.7,16719.1,16739.8,9645.9,12525,22838.4,8859.8,7099.3
15051.1,16701,16783.6,9688.1,12517.1,22826.7,8863,7093
15068,16711.6,16800.8,9700.7,12523.3,22829,8859.9,7074.4
15099.7,16723.9,16775.8,9672.6,12548.8,22842.6,8847.9,7044
15146,16752.7,16713.3,9593.7,12594.2,22881,8825,7008.1
15218.1,16812.1,16644.4,9521.9,12640.7,22915.6,8791,6961.2
15300.8,16894,16572,9450,12684.1,22950.9,8749.2,6905.6
15389.7,16977.5,16502,9371.6,12720.6,23003,8708,6842.3
15484.7,17157.4,16403.1,9297.5,12747.7,22996.7,8649.8,6766.9
15571.3,17221.8,16398.5,9249.8,12771.6,22977.3,8601.5,6699.6
15625.1,17249.1,16438.4,9245.8,12767.4,22946.2,8568,6655.6
15630.4,17236.2,16495.9,9297.4,12739.7,22903.4,8569.5,6634.9
15591.2,17209.3,16549.4,9373.1,12717.1,22858.4,8607.6,6636.7
15537.9,17220.6,16580.8,9443.5,12682.1,22805.1,8629.7,6647.4
15527.6,17250.8,16604.4,9477.8,12649.5,22718,8639.8,6639
15552.5,17293.9,16606.6,9490.7,12630.2,22694.3,8643.8,6628.8
15575.3,17333.8,16602.8,9505.9,12613.5,22660.2,8648.3,6615.9
15586.5,17361.6,16602.8,9511.3,12590.2,22618.1,8651.5,6604
15589.6,17376.9,16614.2,9522.8,12560.9,22572.5,8670.7,6605.8
15583.2,17385.5,16657.6,9568.4,12524.6,22495.9,8685.7,6595
15575.4,17393.7,16729.2,9635.9,12472.1,22382.7,8695.3,6575.6
15575.3,17396.9,16941.5,9712.7,12327.8,22125,8720.7,6572
15575.3,17396.9,16941.5,9712.7,12327.8,22125,8720.7,6572
15571.9,17398.6,17019.7,9799.3,12266,22014.8,8743.7,6568.3
15551.1,17432.9,17127.4,9985.8,12186.7,21859.4,8756.9,6524.8
15551.1,17432.9,17127.4,9985.8,12186.7,21859.4,8756.9,6524.8
15512.5,17521.1,17153.2,10038.7,12155.6,21818.2,8753.4,6475.8
15510,17569.8,17153.7,10049,12155.6,21818.2,8743.4,6444.3
15510,17569.8,17153.7,10049,12155.6,21818.2,8743.4,6444.3
15563.4,17676.1,17143.8,10059.5,12173.7,21886.6,8686.4,6352.3
15616.3,17725.2,17139.4,10047.6,12200,21903.5,8638,6284.9
15616.3,17725.2,17139.4,10047.6,12200,21903.5,8638,6284.9
15782.1,17856.6,17143.9,10012.7,12269.8,21960.3,8466.7,6062.8
15782.1,17856.6,17143.9,10012.7,12269.8,21960.3,8466.7,6062.8
15855.1,17906.6,17119.6,9990.9,12279.5,21981.9,8416.2,6001.5
15925.2,17958.2,17086.3,9960.7,12287.5,21997.4,8389.7,5966.5
15980.2,18004.5,17046.2,9924.5,12297.7,22040.4,8385.5,5966.5
16012.6,18035,17002.9,9880.9,12306.3,22067.5,8380.9,5968.5
16046.5,18053.1,16980.1,9848.4,12317.9,22094,8369.5,5973
16092.7,18087.1,16948,9797.8,12347.4,22157.5,8315.7,5948.1
16092.7,18087.1,16948,9797.8,12347.4,22157.5,8315.7,5948.1
16097.8,18086.3,16955.7,9787.1,12345.6,22159.4,8299.5,5947
16092.4,18063.2,17029.8,9821.4,12282.8,22046.1,8266.8,5921.3
16092.4,18063.2,17029.8,9821.4,12282.8,22046.1,8266.8,5921.3
16065.1,18039.3,17107,9877.6,12235.7,22000.1,8243.2,5890.2
16049.2,18028.9,17200.7,9967.8,12135.5,21981.7,8208,5847.5
16057.7,18042.9,17271.5,10035.5,12099,21965.9,8160.4,5793.9
16065.3,18042.9,17425.5,10103.2,12057.1,21932.3,8118.8,5745.8
16065.3,18029.9,17521.2,10168,11997.6,21878.5,8098.2,5721.5
16021.9,17970.6,17626.6,10264,11943.7,21838.2,8108.2,5731.2
15928.5,17895.4,17717.7,10375.5,11908.9,21795,8129.1,5755.9
15806.2,17828.1,17803.1,10496.7,11884.8,21796.6,8183.6,5836.3
15669,17755.9,17896.2,10621.1,11866.9,21791.7,8188.9,5849.4
15549.7,17687.1,17974.9,10740.2,11858.6,21783.8,8175.9,5832.6
15467.8,17637.7,18028.7,10884.5,11859.5,21769.7,8165.7,5817.9
15467.8,17637.7,18028.7,10884.5,11859.5,21769.7,8165.7,5817.9
15337.6,17541.8,18125.2,11020.8,11810.2,21699.1,8206.1,5853.3
15233.6,17449.6,18197.8,11120,11785.2,21613.2,8252.2,5896.9
15233.6,17449.6,18197.8,11120,11785.2,21613.2,8252.2,5896.9
14993.5,17288.1,18356.3,11284.4,11760.1,21552.9,8355,5991.2
14883.3,17206.1,18386.3,11345.3,11758,21511.1,8422.7,6053.2
14774.6,17126.5,18435.8,11408.8,11745.6,21441.5,8504.7,6124.9
14669.4,17042.9,18497.6,11470.3,11705.5,21369.3,8595,6204.6
14584.6,16923.9,18549.4,11533.4,11671.2,21311.9,8661.6,6258.6
14527.1,16915.8,18567.4,11575.3,11644.9,21232.5,8701,6284.8
14520.6,16919.1,18557.5,11575.7,11631.1,21186.1,8726.2,6296.1
14519.9,16931.3,18561.1,11569.2,11617.3,21135.7,8749.9,6307.4
14525.6,16951.8,18570.2,11570.7,11581.9,21089.8,8765.1,6310.8
14541,16988.3,18572.1,11565.4,11562,21049.6,8774.4,6300.7
14580.8,17034.2,18544.3,11537.2,11541.8,21007.8,8783.4,6293.5
14630.7,17074,18517,11502.1,11525.5,20963.2,8822.2,6307.9
14630.7,17074,18517,11502.1,11525.5,20963.2,8822.2,6307.9
14683.7,17087.3,18506.1,11476.7,11519,20920.9,8855,6332.8
14683.7,17087.3,18506.1,11476.7,11519,20920.9,8855,6332.8
14700,17115.5,18461.6,11466.4,11548.2,20933.5,8864.3,6326.6
14703.8,17133.7,18436.6,11452.7,11559.1,20951.6,8848,6307.4
14703.8,17133.7,18436.6,11452.7,11559.1,20951.6,8848,6307.4
14754,17204.1,18353.2,11428,11585.3,21032.6,8801,6271.6
14820.3,17263.3,18285.4,11366.8,11618.6,21109.9,8771.3,6239.8
14820.3,17263.3,18285.4,11366.8,11618.6,21109.9,8771.3,6239.8
14936.6,17381.7,18151.8,11227.1,11715.1,21147,8717.3,6182.6
14943.9,17452.7,18130.6,11192.4,11730.7,21147,8694.6,6138.1
14943.9,17452.7,18130.6,11192.4,11730.7,21147,8694.6,6138.1
14930.6,17507.4,18142.7,11217.1,11726.4,21094.2,8706.1,6103.6
14930.6,17507.4,18142.7,11217.1,11726.4,21094.2,8706.1,6103.6
14930.5,17522.4,18179.4,11271.2,11696.9,21032.5,8730.3,6124.8
14914.4,17515.6,18244.5,11317.7,11644.6,20859.5,8781.4,6150.7
14909,17514.7,18319.2,11370.7,11553.3,20729.9,8849,6197.2
14909,17514.7,18319.2,11370.7,11553.3,20729.9,8849,6197.2
14952.5,17562.1,18320.7,11354.1,11511.1,20661.1,8864,6211
14952.5,17562.1,18320.7,11354.1,11511.1,20661.1,8864,6211
15066.7,17693.7,18290.5,11315.5,11369.2,20487,8922.7,6201.9
15119.1,17777.7,18283.8,11313.7,11346.8,20397.8,8948.5,6193.4
15253.4,17951.2,18269.2,11293.2,11345.6,20120.9,8971.3,6119.6
15253.4,17951.2,18269.2,11293.2,11345.6,20120.9,8971.3,6119.6
15323.7,18028.6,18261.3,11263.6,11356.6,20052.3,8968.5,6066.6
15392.5,18101,18248.4,11235.1,11366.7,20008.2,8962.7,6006.8
15457.7,18167.2,18237.9,11215,11384.7,19994,8965.7,5960.5
15507.3,18220.1,18147,11189.5,11410.3,19994,8971.1,5936.4
15566.8,18293.4,18032.7,11125,11456.9,20007.8,8974.1,5913.3
15662.2,18404,17901.7,11007.6,11531.8,20124.2,8957.9,5877.1
15780.2,18635.8,17754.6,10871.4,11639,20201.7,8920.2,5816.2
15876.9,18806.3,17547.5,10731.5,11922,20268.1,8854.8,5728.4
15876.9,18806.3,17547.5,10731.5,11922,20268.1,8854.8,5728.4
16049.2,19320.2,17048.7,10369.4,12193.7,20416.7,8743.1,5581.8
16072,19602.7,16747.1,10204.7,12335.6,20501.9,8714.4,5550.6
16072,19918.6,16389.1,10034.6,12493,20630.6,8691,5535.7
16046,20257.8,15964.4,9833.4,12660.8,21007.5,8664.3,5535.7
16001.8,20530.6,15499.4,9607.6,12831.2,21229.7,8659.6,5578
15921.6,20742.4,15028,9388.4,12993.9,21470.8,8692,5685.8
15812,20910.6,14566.2,9169.2,13139.1,21678,8753.8,5847.2
15812,20910.6,14566.2,9169.2,13139.1,21678,8753.8,5847.2
15488.6,21175.3,13384.3,8810.4,13338.2,22043.3,8948.5,6252.1
15298.2,21258.4,13010.1,8641.3,13428.1,22254.6,9053.8,6469.7
15089.2,21279.9,12683.4,8389.8,13589.4,22652.1,9176.3,6715.8
14839.2,21279.9,12408.9,8346.1,13636.7,22793.6,9327,6997
14536.1,21250.7,12182.9,8345.6,13656.9,22889.7,9485.5,7284.9
14536.1,21250.7,12182.9,8345.6,13656.9,22889.7,9485.5,7284.9
13842.5,21109.9,11923.3,8391.4,13659.1,22980.4,9877.2,7881.6
13842.5,21109.9,11923.3,8391.4,13659.1,22980.4,9877.2,7881.6
13456,20705.3,11892.2,8448.5,13643.8,22993.1,10116.4,8204
12743.4,19994.7,11921.5,8590.5,13582.7,22980.1,10613.9,8844.5
12447.9,19570.7,12024.2,8685.9,13527.6,22872.8,10840.2,9131.4
11962.7,19131.8,12446.5,8819.5,13454.2,22797.8,11042.6,9572.9
11784.9,18772,12670.7,8979.3,13375.3,22711.2,11202.8,9689.9
11675.4,18500.7,12872.5,9129.5,13242.8,22635.2,11308.1,9732.7
11643.9,18308.9,13033.9,9250.8,13219.5,22602.6,11346.3,9732.7
11643.9,18308.9,13033.9,9250.8,13219.5,22602.6,11346.3,9732.7
11669.7,18074.4,13269,9361.7,13241.3,22638.2,11268.1,9658.7
11660.1,17991.9,13434,9434.1,13258.1,22617.3,11194.4,9568.1
11660.1,17991.9,13434,9434.1,13258.1,22617.3,11194.4,9568.1
11565.6,17771,13740.3,9709,13249.4,22583.9,11003.9,9277
11532.1,17623.6,13930.3,9871.1,13240.2,22584.7,10921.4,9130.2
11532.1,17623.6,13930.3,9871.1,13240.2,22584.7,10921.4,9130.2
11437.2,17279.3,14408.7,10211.5,13204,22575.3,10847.4,8971.2
11437.2,17279.3,14408.7,10211.5,13204,22575.3,10847.4,8971.2
11397.8,17024.5,14708.2,10382.2,13170.6,22549.2,10832.5,8944.7
11364.9,16768.2,15271.4,10528.8,13045.1,22471.4,10804.2,8920.7
11327.1,16302.5,15509.7,10668.2,12981,22429.7,10778.2,8903.4
11297.2,16114.5,15715.6,10795,12935.1,22406.2,10762.8,8903.4
11300.8,15969.8,15880.4,10896.3,12917.9,22413.1,10717.1,8879.8
11477,15863.4,16052.1,10950.4,12980.2,22534.5,10505.5,8617.5
11477,15863.4,16052.1,10950.4,12980.2,22534.5,10505.5,8617.5
11593.8,15872.1,16050.5,10891.9,13036.8,22592.8,10370.6,8505.4
11827.2,15830.9,16020.9,10679.8,13162.7,22917.7,10173.5,8376.5
11827.2,15830.9,16020.9,10679.8,13162.7,22917.7,10173.5,8376.5
11896.8,15809.9,16009.7,10609.3,13238.1,23082.3,10088.3,8335.8
11972.1,15809.9,15932.4,10478.3,13335.1,23281.4,10008.8,8291
12080.9,15850.1,15767.2,10282.5,13465,23514.4,9826.7,8249.9
12228.5,15935.8,15277.1,10030.9,13772.7,23775.9,9731.8,8215.6
12408.2,16058.8,14963.9,9743.5,13945.7,24056.8,9624.3,8175.5
12623,16257.6,14604.4,9414,14147.8,24671.1,9473.8,8097
12894,16535.1,14267.2,9069.6,14374.7,24945.4,9275.3,7955.1
13194.8,16848.3,13966.2,8753.9,14603.6,25203.1,9040.1,7756.5
13194.8,16848.3,13966.2,8753.9,14603.6,25203.1,9040.1,7756.5
13804.5,17519.4,13427.1,8184.3,15074.9,25648.1,8519.1,7236.9
13804.5,17519.4,13427.1,8184.3,15074.9,25648.1,8519.1,7236.9
14306.8,18295.4,12964.5,7713.9,15470.3,25960,8130.9,6768.7
14462.3,18418.1,12797.7,7549,15632.9,26065,8031.6,6621.1
14541.5,18496.2,12680.9,7444.8,15772.7,26078.2,7987,6529.4
14576.7,18565.6,12590.9,7381.8,15973.5,26062.8,7972.7,6420.9
14610.2,18622.9,12513,7334.7,16038.2,26022.6,7965.7,6382
14623.3,18648.3,12467.4,7309.2,16066.5,25955.2,7987.9,6374
14615.5,18635.3,12518.9,7317.9,16060,25855.7,8030.4,6381.7
14593.2,18593.6,12587.6,7355,16044.1,25746.1,8093.8,6389.6
14579,18552.4,12653.6,7406.5,16025.7,25547.9,8141.6,6379.9
14567.5,18525,12727.8,7449.1,16011.4,25476.5,8181.4,6360.7
14576.5,18521.1,12780.3,7486.1,16009.2,25408.8,8212,6326
14576.5,18521.1,12780.3,7486.1,16009.2,25408.8,8212,6326
14636.2,18556.4,12835.9,7518.8,16037.9,25325.4,8235.6,6235.9
14674.7,18576.4,12844.5,7521.7,16040.4,25277.3,8250.2,6223.8
14674.7,18576.4,12844.5,7521.7,16040.4,25277.3,8250.2,6223.8
14735.2,18576.6,12874.5,7509.6,15991.1,25072.3,8322.8,6225
14735.2,18567.1,12915,7538.5,15925.9,25006.6,8361.6,6230.7
14735.2,18484.8,13088.3,7584,15846.6,24949.6,8396,6248.7
14742.1,18439,13175.3,7629.1,15772,24905.1,8419,6270.5
14754.4,18408.6,13246.9,7671.1,15712.1,24892.7,8425.4,6281.8
14766.8,18401.5,13280.7,7693.3,15688.5,24892.7,8425.4,6280.8
14766.8,18401.5,13280.7,7693.3,15688.5,24892.7,8425.4,6280.8
14841.5,18434.7,13271.9,7677.7,15696.6,24992.5,8363,6207.1
14841.5,18434.7,13271.9,7677.7,15696.6,24992.5,8363,6207.1
14924.8,18498.8,13232.6,7635.1,15724.9,25037.2,8299.8,6146.1
15106,18707.2,13085.1,7511.6,15801.9,25137.2,8170.9,6028.5
15220.9,18863.2,12966.7,7416.9,15905.6,25196.9,8094.1,5952.2
15220.9,18863.2,12966.7,7416.9,15905.6,25196.9,8094.1,5952.2
15434.5,19191.5,12719.9,7245.5,16014.7,25329.8,7927.7,5802.4
15434.5,19191.5,12719.9,7245.5,16014.7,25329.8,7927.7,5802.4
15550.4,19365.3,12595.9,7164.8,16093.2,25499.5,7847,5710
15689.7,19575.2,12328,7073.8,16198.4,25576.4,7602,5564.6
15945,19982.3,12176.4,6956.8,16351.7,25678.6,7353.7,5251.3
15945,19982.3,12176.4,6956.8,16351.7,25678.6,7353.7,5251.3
16086.4,20173.5,12108.7,6903.4,16403,25703.6,7236,5095.7
16338.6,20500.9,12077.4,6835.4,16442.1,25701.1,7083.3,4833.5
16338.6,20500.9,12077.4,6835.4,16442.1,25701.1,7083.3,4833.5
16424.1,20623.7,12091,6835.4,16442.1,25599.3,7064,4748.5
16554.5,20706.1,12205.8,6860.9,16283.4,25428.5,7059,4664.5
16554.5,20706.1,12205.8,6860.9,16283.4,25428.5,7059,4664.5
16620.2,20759.5,12266.3,6884.4,16216.3,25337.1,7057.1,4583.6
16676.1,20822.3,12316.7,6911.6,16147.6,25241.5,7051.6,4547.7
16706.3,20874.6,12381.5,6943.1,16073.8,25131.5,7055.2,4525
16741.5,20906.9,12586.7,6993.7,15992,25008.7,7069.7,4497.7
16772.3,20934.9,12684,7055.5,15903.4,24745.9,7092.2,4471.9
16790,20954.3,12790.8,7120.5,15812,24593.3,7124.4,4461
16779.4,20932.9,12931.1,7196.6,15699.1,24453.3,7172.6,4481.9
16738.1,20859,13059.1,7397.5,15557.4,24321.9,7249.9,4555
16670,20770.4,13164.1,7479.8,15424.6,24185.1,7357.8,4652.3
16610.8,20687.3,13236.8,7535.9,15161.2,24040.1,7475.7,4769
16546,20615.9,13284.8,7584.3,15035,23897.7,7767.5,4916.2
16478.1,20554.7,13294.5,7614.7,14938.6,23752.1,7881.2,5067.6
16478.1,20554.7,13294.5,7614.7,14938.6,23752.1,7881.2,5067.6
16478.1,20554.7,13294.5,7614.7,14938.6,23752.1,7881.2,5067.6
16283.1,20489.9,13265.8,7681.8,14710.4,23575.8,8152.7,5411.4
16267.9,20543.1,13265.8,7690.7,14617.9,23475.1,8240.8,5503.7
16243.9,20541.8,13291.8,7721.2,14512.4,23357.2,8335.6,5599
16188.6,20530.6,13327.9,7771.7,14415.6,23259.3,8413.6,5694.9
16128,20524.8,13360.4,7817.6,14330.8,23189.6,8476.5,5836.7
16084.4,20518.1,13385.8,7853.1,14259.1,23105.7,8521.6,5886.7
16056.4,20502.6,13420.9,7884.4,14197.3,23070.1,8562.5,5939.6
16034.6,20492.8,13465,7918.9,14079.2,23015.1,8594.7,5965.2
16032.5,20492.8,13521.5,7953,14013.1,22936.7,8612.2,5965.2
16031.9,20508.1,13568,7999.7,13950.3,22864.2,8621.6,5967.4
16042.4,20553.1,13602.9,8047.4,13890.1,22797.8,8638.8,5959.9
16017.9,20655.3,13588.5,8094.8,13847.2,22739,8637.3,5923.4
15987.5,20809.8,13574.3,8140.5,13813.6,22598.4,8604.5,5860
15932.3,20970.3,13578.3,8212.2,13770.8,22479.4,8569.7,5806.8
15932.3,20970.3,13578.3,8212.2,13770.8,22479.4,8569.7,5806.8
15711.9,21247.7,13606.2,8433,13654.7,22304.4,8611.1,5787.5
15561.9,21319.9,13614.4,8555.4,13602.8,22255.4,8658.3,5793.4
15378.8,21333.8,13621.7,8683,13576.2,22216.9,8718.9,5825.3
15378.8,21333.8,13621.7,8683,13576.2,22216.9,8718.9,5825.3
14929.9,21212.7,13600.2,8916.4,13570.7,22094.4,8892.8,5970.1
14718.1,21133.1,13586,9000.8,13557,22034.5,9005.2,6074.8
14718.1,21133.1,13586,9000.8,13557,22034.5,9005.2,6074.8
14305.4,20946.2,13588.1,9254.8,13501.4,21909.9,9281.3,6486.4
14305.4,20946.2,13588.1,9254.8,13501.4,21909.9,9281.3,6486.4
14127.8,20869.6,13586.6,9323.9,13477.6,21879,9424.4,6627.3
13672,20634.8,13572.7,9494.5,13441.2,21826.5,9726.9,6974
13412.6,20464.4,13572.7,9582.1,13435.7,21777.9,9886.3,7140.3
13412.6,20464.4,13572.7,9582.1,13435.7,21777.9,9886.3,7140.3
13176.7,20253.7,13669.6,9675.5,13442.3,21740.8,10042.7,7296.4
12832.8,19719.9,13837.2,9823.9,13438.4,21639.9,10358.5,7586.3
12832.8,19719.9,13837.2,9823.9,13438.4,21639.9,10358.5,7586.3
12744.4,19458.4,13928.3,9871.4,13441,21593,10491,7696.8
12670.2,19214.2,14003.8,9912.3,13448.5,21550.4,10609.5,7790.4
12595.5,19015.4,14093.4,9948,13474.1,21521.9,10700.1,7853.3
12526.8,18846.9,14179,9985.8,13497.9,21510.1,10753,7861
12554.3,18709.2,14303.3,10018.4,13613.8,21533.1,10675.8,7791.7
12554.3,18709.2,14303.3,10018.4,13613.8,21533.1,10675.8,7791.7
12629,18738.8,14315.4,9987.9,13697.6,21570.8,10545.6,7646.6
12728.8,18853.8,14318.5,9969.8,13785.4,21640.9,10399.4,7455.2
12762.8,18821.9,14352,9999.1,13863.6,21735.7,10286.9,7293.4
12742.2,18728.2,14496.6,10047.2,13935.3,21831.3,10218.1,7124.4
12700.8,18593.5,14568.3,10091.2,14078,22044.9,10166.6,7076.8
12628.9,18462.8,14631.8,10138,14143,22166.4,10108.9,7020.8
12540.9,18364.3,14687.4,10217.5,14197.1,22282.6,10031.1,6960.5
12489.1,18259.6,14771.9,10267.6,14260,22405.1,9938.8,6872.1
12476.6,18169.6,14840.7,10298.3,14356.6,22534.9,9834.6,6753.1
12468.6,18091.5,14921.1,10329.6,14467.9,22668.1,9699.5,6603
12449,17994.8,15013.2,10373.4,14579.9,22824.3,9542.9,6443.8
12392.8,17866.5,15086.6,10423.4,14714.9,23153.7,9379.6,6292.5
12392.8,17866.5,15086.6,10423.4,14714.9,23153.7,9379.6,6292.5
12280.4,17617.6,15183.1,10468.5,14998.4,23458.6,9132.1,6098
12275.4,17501.3,15180.2,10416.6,15142,23585.1,9048.1,6046.8
12298.6,17399.7,15138.5,10259.8,15284.7,23723.7,8976.5,5985.1
12282.8,17240.8,15189.6,10260.4,15524.8,23856,8909.6,5994.7
12166.9,16954,15288.2,10345.4,15605.2,23959.2,8993,6085.5
11998.9,16676.7,15397.1,10434.4,15695,24187.5,9056.9,6183.1
11840.9,16201.3,15472.8,10467.9,15811.7,24328,9084.9,6279.7
11729,16012.7,15521.4,10463.9,15941.6,24474.6,9045,6324.3
11650.6,15855,15559.7,10464.3,16085.6,24630.6,8970.4,6253.7
11650.6,15855,15559.7,10464.3,16085.6,24630.6,8970.4,6253.7
11424.5,15579.2,15567.2,10486.3,16325.3,24917.7,8862.5,6190.1
11343.5,15438.2,15581.5,10490.3,16381,25037.4,8827.6,6198
11223.3,15259.4,15616.7,10521.1,16421.6,25173.7,8817.2,6259
11103.2,15081.6,15642.5,10553.6,16435.8,25208.2,8831.9,6348.8
11028.2,14947.7,15668,10556.2,16410.6,25228.2,8865.9,6439.6
11026.9,14871.8,15666.9,10529.8,16383.4,25233.8,8894.7,6492.4
11082.5,14881.8,15627.5,10467.4,16353.6,25253,8879.1,6514.1
11136.2,14924.6,15598.6,10396.3,16313.4,25258.9,8838.3,6519.6
11177.8,14963.9,15593.5,10351.5,16262.1,25255,8806.5,6538.5
11177.8,14963.9,15593.5,10351.5,16262.1,25255,8806.5,6538.5
11231.4,15006.6,15462.6,10287.1,16226.2,25334,8818.6,6610.9
11312.1,15111.7,15309.3,10187,16236.1,25334.9,8818.6,6641.8
11312.1,15111.7,15309.3,10187,16236.1,25334.9,8818.6,6641.8
11435.9,15266.1,15144.9,10043.8,16242.8,25302.6,8815.7,6652.1
11705.1,15797.7,14889.4,9796.4,16176.3,25181.1,8866.6,6655.3
11705.1,15797.7,14889.4,9796.4,16176.3,25181.1,8866.6,6655.3
11936.8,16178.6,14642.3,9607.3,16058.8,24979.2,8989.1,6745.3
11936.8,16178.6,14642.3,9607.3,16058.8,24979.2,8989.1,6745.3
12047.6,16390.1,14467.8,9500.2,16036,24919.5,9041.5,6781
12153.1,16593.4,14169.9,9390,15979.3,24825.8,9115.5,6844.3
12274,16808.5,14045.9,9282,15897.6,24703,9205,6904.8
12399.3,17000.4,13969.7,9183.6,15804.9,24554.6,9295.7,6963.4
12499.5,17143.3,13930.4,9074.8,15701.9,24379.4,9397.9,7012.9
12612.1,17378.5,13908,9050.6,15517.2,23795.6,9585.7,7077.8
12612.1,17378.5,13908,9050.6,15517.2,23795.6,9585.7,7077.8
12652.8,17474.5,13915.4,9064.9,15419,23613.2,9670.7,7094.9
12703.8,17634.1,13999,9152.7,15230.9,23304,9798.2,7105.2
12703.8,17634.1,13999,9152.7,15230.9,23304,9798.2,7105.2
